Date,Open,High,Low,Close,Adj Close,Volume
1993-06-01,45.375,45.8125,45.3125,45.65625,25.17486572265625,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,25.140396118164062,20300
1993-06-03,45.5,45.5,45.34375,45.4375,25.05423927307129,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,24.968090057373047,32000
1993-06-07,45.375,45.375,45.125,45.125,24.881933212280273,121400
1993-06-08,45.0,45.0,44.71875,44.71875,24.657922744750977,104500
1993-06-09,44.875,45.0625,44.8125,44.875,24.74408531188965,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,24.761310577392578,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,24.864704132080078,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,24.83023452758789,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,24.778541564941406,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,24.83023452758789,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,24.916393280029297,37400
1993-06-18,44.84375,44.84375,44.5,44.5,24.71122169494629,58500
1993-06-21,44.625,44.625,44.53125,44.59375,24.763275146484375,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,24.780622482299805,137500
1993-06-23,44.625,44.625,44.21875,44.21875,24.555023193359375,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,24.884746551513672,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,24.867387771606445,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,25.145038604736328,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,25.023563385009766,207500
1993-06-30,45.125,45.21875,45.0,45.0625,25.023563385009766,437600
1993-07-01,45.125,45.125,44.875,44.9375,24.954153060913086,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,24.815332412719727,285400
1993-07-06,44.625,44.75,44.15625,44.21875,24.555023193359375,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,24.624446868896484,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,24.902099609375,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,24.971513748168945,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,24.954153060913086,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,24.93680191040039,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.023563385009766,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,24.919445037841797,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,24.850027084350586,216400
1993-07-19,44.75,44.75,44.59375,44.71875,24.832674026489258,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,24.902099609375,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,24.884746551513672,142700
1993-07-22,44.75,44.8125,44.5,44.5,24.71122169494629,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,24.832674026489258,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,24.971513748168945,121300
1993-07-27,45.0,45.03125,44.78125,44.9375,24.954153060913086,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,24.902099609375,30800
1993-07-29,44.9375,45.21875,44.875,45.09375,25.04092788696289,331000
1993-07-30,45.09375,45.09375,44.78125,44.84375,24.902099609375,75300
1993-08-02,44.90625,45.125,44.90625,44.96875,24.971513748168945,41300
1993-08-03,45.0625,45.1875,44.84375,45.0,24.988862991333008,81600
1993-08-04,45.0,45.09375,44.875,45.0,24.988862991333008,434000
1993-08-05,45.0,45.0,44.84375,44.90625,24.93680191040039,36800
1993-08-06,45.03125,45.0625,44.90625,44.96875,24.971513748168945,402300
1993-08-09,45.09375,45.34375,45.0,45.21875,25.11033821105957,828200
1993-08-10,45.1875,45.21875,45.125,45.1875,25.092981338500977,604900
1993-08-11,45.15625,45.3125,45.15625,45.1875,25.092981338500977,542200
1993-08-12,45.3125,45.3125,44.90625,45.0625,25.023563385009766,303700
1993-08-13,45.09375,45.15625,45.09375,45.125,25.05827522277832,103500
1993-08-16,45.15625,45.5,45.15625,45.375,25.197101593017578,241800
1993-08-17,45.34375,45.53125,45.34375,45.53125,25.283851623535156,369300
1993-08-18,45.6875,45.875,45.65625,45.78125,25.422700881958008,414300
1993-08-19,45.8125,45.8125,45.71875,45.78125,25.422700881958008,28500
1993-08-20,45.6875,45.8125,45.65625,45.8125,25.440038681030273,80700
1993-08-23,45.625,45.75,45.625,45.71875,25.387981414794922,15600
1993-08-24,45.71875,46.21875,45.71875,46.21875,25.66564178466797,273400
1993-08-25,46.21875,46.4375,46.15625,46.25,25.682998657226562,242300
1993-08-26,46.28125,46.53125,46.09375,46.28125,25.700342178344727,120000
1993-08-27,46.15625,46.25,46.15625,46.25,25.682998657226562,25700
1993-08-30,46.28125,46.5,46.28125,46.4375,25.787105560302734,183500
1993-08-31,46.40625,46.5625,46.34375,46.5625,25.85651397705078,66500
1993-09-01,46.40625,46.59375,46.40625,46.5,25.821821212768555,136500
1993-09-02,46.53125,46.59375,46.3125,46.34375,25.735044479370117,472400
1993-09-03,46.3125,46.4375,46.25,46.375,25.752412796020508,630500
1993-09-07,46.375,46.4375,46.0,46.0625,25.57888412475586,196400
1993-09-08,46.0625,46.0625,45.59375,45.90625,25.492115020751953,269900
1993-09-09,45.71875,46.03125,45.71875,46.0,25.544164657592773,239200
1993-09-10,46.125,46.4375,46.0625,46.40625,25.769765853881836,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,25.787105560302734,66900
1993-09-14,46.3125,46.3125,46.09375,46.25,25.682998657226562,184500
1993-09-15,46.0625,46.40625,45.90625,46.375,25.752412796020508,101000
1993-09-16,46.3125,46.34375,46.15625,46.1875,25.64830207824707,54300
1993-09-17,45.875,45.90625,45.75,45.8125,25.59855842590332,200900
1993-09-20,45.875,45.96875,45.4375,45.4375,25.389028549194336,57800
1993-09-21,45.5,45.5625,44.8125,45.28125,25.30170440673828,318200
1993-09-22,45.4375,45.71875,45.375,45.65625,25.511255264282227,439700
1993-09-23,45.78125,45.9375,45.71875,45.90625,25.65092658996582,88500
1993-09-24,45.84375,45.875,45.71875,45.78125,25.581100463867188,53500
1993-09-27,46.125,46.28125,46.125,46.28125,25.86048698425293,274600
1993-09-28,46.3125,46.3125,46.15625,46.1875,25.80809211730957,158300
1993-09-29,46.1875,46.3125,45.96875,46.03125,25.720787048339844,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,25.668413162231445,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,25.790645599365234,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,25.825546264648438,1038500
1993-10-05,46.3125,46.3125,46.0,46.15625,25.790645599365234,436500
1993-10-06,46.1875,46.375,46.125,46.125,25.773174285888672,209200
1993-10-07,46.1875,46.1875,45.96875,46.0,25.703323364257812,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,25.738258361816406,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,25.790645599365234,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,25.825546264648438,26200
1993-10-13,46.25,46.25,46.15625,46.21875,25.825546264648438,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,26.15732765197754,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,26.297027587890625,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,26.22718620300293,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,26.035097122192383,880100
1993-10-20,46.75,46.75,46.5625,46.65625,26.070018768310547,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,26.035097122192383,56200
1993-10-22,46.65625,46.84375,46.375,46.375,25.912870407104492,390700
1993-10-25,46.40625,46.5625,46.28125,46.5,25.98272132873535,114500
1993-10-26,46.46875,46.5,46.3125,46.46875,25.965261459350586,186200
1993-10-27,46.40625,46.53125,46.40625,46.5,25.98272132873535,118400
1993-10-28,46.5625,46.96875,46.5625,46.84375,26.174793243408203,129600
1993-10-29,46.8125,46.875,46.78125,46.84375,26.174793243408203,80700
1993-11-01,46.78125,47.0,46.78125,46.96875,26.244630813598633,36400
1993-11-02,46.90625,47.0,46.65625,46.9375,26.22718620300293,262100
1993-11-03,46.90625,46.90625,46.125,46.34375,25.895410537719727,479100
1993-11-04,46.34375,46.34375,45.8125,45.84375,25.616012573242188,130400
1993-11-05,45.71875,46.0625,45.53125,46.0625,25.738258361816406,363200
1993-11-08,46.09375,46.25,45.96875,46.125,25.773174285888672,367600
1993-11-09,46.4375,46.46875,46.125,46.15625,25.790645599365234,246900
1993-11-10,46.15625,46.5,46.03125,46.5,25.98272132873535,46500
1993-11-11,46.5,46.625,46.34375,46.375,25.912870407104492,88900
1993-11-12,46.46875,46.75,46.4375,46.59375,26.035097122192383,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,26.01764678955078,243300
1993-11-16,46.65625,46.8125,46.46875,46.78125,26.139867782592773,492600
1993-11-17,46.8125,46.8125,46.40625,46.53125,26.00017547607422,39600
1993-11-18,46.46875,46.5625,46.28125,46.40625,25.930339813232422,240800
1993-11-19,46.25,46.375,46.21875,46.3125,25.877939224243164,106000
1993-11-22,46.1875,46.21875,45.875,46.03125,25.720787048339844,165300
1993-11-23,46.28125,46.3125,46.03125,46.28125,25.86048698425293,89700
1993-11-24,46.40625,46.5,46.34375,46.46875,25.965261459350586,77200
1993-11-26,46.59375,46.59375,46.46875,46.5,25.98272132873535,1019800
1993-11-29,46.625,46.71875,46.3125,46.3125,25.877939224243164,517500
1993-11-30,46.28125,46.5625,46.25,46.34375,25.895410537719727,230000
1993-12-01,46.59375,46.625,46.40625,46.40625,25.930339813232422,379200
1993-12-02,46.5,46.5625,46.40625,46.53125,26.00017547607422,352000
1993-12-03,46.5,46.71875,46.5,46.71875,26.104944229125977,306000
1993-12-06,46.78125,46.9375,46.78125,46.875,26.19224739074707,99500
1993-12-07,46.875,46.90625,46.78125,46.84375,26.174793243408203,88800
1993-12-08,46.84375,46.84375,46.78125,46.84375,26.174793243408203,146700
1993-12-09,46.84375,46.90625,46.625,46.6875,26.08749008178711,416500
1993-12-10,46.71875,46.71875,46.5,46.59375,26.035097122192383,412900
1993-12-13,46.59375,46.875,46.53125,46.875,26.19224739074707,273200
1993-12-14,46.90625,46.90625,46.53125,46.53125,26.00017547607422,41900
1993-12-15,46.59375,46.625,46.46875,46.46875,25.965261459350586,82600
1993-12-16,46.65625,46.65625,46.5625,46.625,26.05255126953125,78200
1993-12-17,46.40625,46.59375,46.375,46.5625,26.195751190185547,104700
1993-12-20,46.53125,46.65625,46.5,46.625,26.230899810791016,68800
1993-12-21,46.5625,46.5625,46.40625,46.46875,26.142995834350586,205700
1993-12-22,46.59375,46.8125,46.5,46.78125,26.318809509277344,410300
1993-12-23,46.75,46.84375,46.6875,46.75,26.30122947692871,533800
1993-12-27,46.75,47.0,46.75,47.0,26.441869735717773,447100
1993-12-28,46.96875,47.125,46.9375,47.09375,26.494609832763672,880600
1993-12-29,47.125,47.15625,47.0,47.03125,26.459453582763672,266700
1993-12-30,47.0,47.0,46.75,46.84375,26.35396385192871,219900
1993-12-31,46.9375,47.0,46.5625,46.59375,26.213314056396484,312900
1994-01-03,46.59375,46.65625,46.40625,46.46875,26.142995834350586,960900
1994-01-04,46.53125,46.65625,46.46875,46.65625,26.248489379882812,164300
1994-01-05,46.71875,46.78125,46.53125,46.75,26.30122947692871,710900
1994-01-06,46.8125,46.84375,46.6875,46.75,26.30122947692871,201000
1994-01-07,46.84375,47.0625,46.71875,47.03125,26.459453582763672,775500
1994-01-10,47.09375,47.59375,46.96875,47.59375,26.77591323852539,593700
1994-01-11,47.5625,47.5625,47.34375,47.5,26.72316551208496,295200
1994-01-12,47.53125,47.53125,47.1875,47.34375,26.6352596282959,158400
1994-01-13,47.21875,47.3125,47.15625,47.21875,26.564924240112305,244300
1994-01-14,47.375,47.5,47.375,47.40625,26.670427322387695,137200
1994-01-17,47.40625,47.46875,47.3125,47.40625,26.670427322387695,17700
1994-01-18,47.46875,47.53125,47.375,47.46875,26.70557403564453,166400
1994-01-19,47.40625,47.46875,47.25,47.34375,26.6352596282959,200800
1994-01-20,47.40625,47.5,47.375,47.46875,26.70557403564453,281100
1994-01-21,47.53125,47.53125,47.34375,47.375,26.65285873413086,85600
1994-01-24,47.34375,47.5625,47.1875,47.1875,26.5473690032959,373800
1994-01-25,47.21875,47.25,47.09375,47.1875,26.5473690032959,310400
1994-01-26,47.1875,47.34375,47.125,47.3125,26.61768913269043,145100
1994-01-27,47.40625,47.8125,47.34375,47.75,26.86380958557129,344500
1994-01-28,47.9375,48.03125,47.875,47.875,26.934146881103516,356500
1994-01-31,48.0625,48.3125,48.0,48.21875,27.127538681030273,313800
1994-02-01,48.15625,48.15625,47.90625,47.96875,26.98689079284668,303600
1994-02-02,48.125,48.28125,48.09375,48.28125,27.162681579589844,307600
1994-02-03,48.1875,48.1875,47.90625,48.0625,27.039628982543945,466100
1994-02-04,48.0625,48.125,46.96875,46.96875,26.424287796020508,1403200
1994-02-07,46.84375,47.3125,46.84375,47.1875,26.5473690032959,516400
1994-02-08,47.28125,47.28125,47.03125,47.21875,26.564924240112305,188200
1994-02-09,47.25,47.4375,47.1875,47.40625,26.670427322387695,144600
1994-02-10,47.375,47.40625,47.0,47.0,26.441869735717773,883900
1994-02-11,47.03125,47.28125,46.8125,47.15625,26.529773712158203,519400
1994-02-14,47.0625,47.375,47.0,47.21875,26.564924240112305,2742100
1994-02-15,47.3125,47.5,47.25,47.46875,26.70557403564453,374700
1994-02-16,47.53125,47.53125,47.34375,47.4375,26.688005447387695,287600
1994-02-17,47.65625,47.6875,47.03125,47.15625,26.529773712158203,342400
1994-02-18,47.1875,47.21875,46.75,46.875,26.371545791625977,313300
1994-02-22,47.0,47.34375,47.0,47.34375,26.6352596282959,154500
1994-02-23,47.40625,47.4375,47.0625,47.21875,26.564924240112305,391700
1994-02-24,47.0625,47.0625,46.5625,46.59375,26.213314056396484,770800
1994-02-25,46.65625,46.8125,46.5625,46.8125,26.336400985717773,531300
1994-02-28,46.9375,47.0625,46.8125,46.8125,26.336400985717773,333000
1994-03-01,46.8125,46.90625,46.375,46.625,26.230899810791016,423600
1994-03-02,46.03125,46.6875,45.90625,46.6875,26.266075134277344,581500
1994-03-03,46.625,46.625,46.4375,46.5625,26.195751190185547,223200
1994-03-04,46.5625,46.8125,46.40625,46.6875,26.266075134277344,595800
1994-03-07,46.84375,47.0,46.84375,46.9375,26.40671157836914,539800
1994-03-08,46.96875,46.96875,46.6875,46.75,26.30122947692871,880300
1994-03-09,46.8125,47.0,46.59375,46.96875,26.424287796020508,2500100
1994-03-10,46.9375,46.9375,46.4375,46.59375,26.213314056396484,207400
1994-03-11,46.65625,46.90625,46.40625,46.84375,26.35396385192871,576600
1994-03-14,47.03125,47.03125,46.84375,46.90625,26.389118194580078,345900
1994-03-15,47.0,47.09375,46.84375,46.875,26.371545791625977,748600
1994-03-16,46.9375,47.25,46.78125,47.25,26.582515716552734,455500
1994-03-17,47.09375,47.3125,47.09375,47.25,26.582515716552734,133000
1994-03-18,46.75,47.03125,46.71875,46.96875,26.57671546936035,365500
1994-03-21,46.8125,46.9375,46.71875,46.84375,26.50599479675293,324800
1994-03-22,46.84375,47.0625,46.75,46.96875,26.57671546936035,435700
1994-03-23,46.9375,47.0625,46.90625,46.9375,26.559045791625977,698500
1994-03-24,46.75,46.84375,46.15625,46.375,26.240764617919922,1200500
1994-03-25,46.40625,46.53125,45.9375,45.9375,25.99320411682129,100900
1994-03-28,46.0,46.0625,45.59375,46.0,26.0285587310791,1117200
1994-03-29,46.0,46.03125,45.09375,45.09375,25.51578140258789,338400
1994-03-30,45.125,45.25,44.46875,44.46875,25.162118911743164,1123900
1994-03-31,44.46875,44.6875,43.53125,44.59375,25.232858657836914,788800
1994-04-04,43.34375,44.03125,43.34375,43.90625,24.843852996826172,2627300
1994-04-05,44.34375,44.8125,44.34375,44.8125,25.35663414001465,1179000
1994-04-06,44.875,44.90625,44.5,44.8125,25.35663414001465,516500
1994-04-07,44.78125,45.125,44.53125,45.03125,25.480432510375977,666100
1994-04-08,44.9375,44.9375,44.46875,44.6875,25.285903930664062,242400
1994-04-11,44.8125,45.0625,44.703125,44.875,25.391983032226562,203300
1994-04-12,44.921875,45.0,44.71875,44.8125,25.35663414001465,1409200
1994-04-13,44.796875,44.90625,44.25,44.578125,25.224008560180664,364100
1994-04-14,44.5,44.828125,44.40625,44.59375,25.232858657836914,419900
1994-04-15,44.578125,44.78125,44.515625,44.59375,25.232858657836914,387300
1994-04-18,44.640625,44.765625,44.15625,44.296875,25.064868927001953,369100
1994-04-19,44.25,44.53125,43.984375,44.359375,25.100231170654297,472200
1994-04-20,44.40625,44.515625,44.078125,44.3125,25.073720932006836,508000
1994-04-21,44.5,44.96875,44.34375,44.90625,25.409683227539062,200300
1994-04-22,45.015625,45.046875,44.734375,44.859375,25.383159637451172,301800
1994-04-25,44.84375,45.359375,44.84375,45.328125,25.648393630981445,394600
1994-04-26,45.265625,45.34375,45.1875,45.28125,25.621856689453125,399000
1994-04-28,45.1875,45.25,44.8125,44.953125,25.436203002929688,287000
1994-04-29,44.875,45.15625,44.8125,45.09375,25.51578140258789,481900
1994-05-02,45.09375,45.71875,44.9375,45.375,25.674909591674805,275000
1994-05-03,45.390625,45.40625,45.0625,45.328125,25.648393630981445,183400
1994-05-04,45.421875,45.421875,45.078125,45.25,25.604177474975586,401900
1994-05-05,45.296875,45.375,45.1875,45.1875,25.56882667541504,659800
1994-05-06,44.96875,44.96875,44.59375,44.75,25.321264266967773,216300
1994-05-09,44.625,44.75,44.28125,44.359375,25.100231170654297,499300
1994-05-10,44.578125,44.84375,44.546875,44.703125,25.294750213623047,583400
1994-05-11,44.65625,44.71875,44.171875,44.296875,25.064868927001953,210600
1994-05-12,44.578125,44.625,44.40625,44.515625,25.188648223876953,305200
1994-05-13,44.640625,44.640625,44.296875,44.515625,25.188648223876953,321300
1994-05-16,44.609375,44.75,44.515625,44.53125,25.19749641418457,450400
1994-05-17,44.5625,45.1875,44.5,45.1875,25.56882667541504,470200
1994-05-18,45.21875,45.6875,45.015625,45.515625,25.754487991333008,824800
1994-05-19,45.421875,45.859375,45.421875,45.734375,25.878263473510742,531000
1994-05-20,45.65625,45.6875,45.5,45.5625,25.781005859375,370400
1994-05-23,45.515625,45.53125,45.34375,45.484375,25.736797332763672,262700
1994-05-24,45.609375,45.84375,45.609375,45.671875,25.842906951904297,549600
1994-05-25,45.5,45.828125,45.34375,45.796875,25.913650512695312,738200
1994-05-26,45.78125,45.9375,45.734375,45.828125,25.931324005126953,369600
1994-05-27,45.75,45.875,45.671875,45.875,25.957822799682617,162000
1994-05-31,45.734375,45.90625,45.65625,45.8125,25.922462463378906,160000
1994-06-01,45.703125,46.015625,45.5625,46.015625,26.037410736083984,200500
1994-06-02,46.046875,46.046875,45.890625,45.96875,26.01089096069336,55100
1994-06-03,46.0,46.390625,45.859375,46.234375,26.161178588867188,550400
1994-06-06,46.328125,46.46875,46.1875,46.21875,26.1523380279541,99300
1994-06-07,46.140625,46.21875,46.03125,46.15625,26.116975784301758,120600
1994-06-08,46.265625,46.265625,45.78125,45.78125,25.90477752685547,131900
1994-06-09,45.984375,46.03125,45.890625,46.03125,26.04623794555664,80500
1994-06-10,46.078125,46.203125,46.078125,46.109375,26.090444564819336,83100
1994-06-13,46.046875,46.1875,46.03125,46.171875,26.125835418701172,109700
1994-06-14,46.3125,46.546875,46.3125,46.53125,26.32916831970215,161000
1994-06-15,46.546875,46.5625,46.3125,46.34375,26.22307586669922,142800
1994-06-16,46.34375,46.46875,46.296875,46.4375,26.27611541748047,44000
1994-06-17,46.15625,46.203125,45.8125,45.875,26.129453659057617,403800
1994-06-20,45.546875,45.625,45.4375,45.484375,25.906949996948242,137400
1994-06-21,45.453125,45.453125,44.90625,45.09375,25.684473037719727,139200
1994-06-22,45.21875,45.421875,45.171875,45.265625,25.782352447509766,279900
1994-06-23,45.34375,45.40625,44.9375,45.0,25.631071090698242,922500
1994-06-24,44.78125,44.78125,44.0,44.0625,25.09708023071289,353800
1994-06-27,44.234375,44.828125,44.015625,44.828125,25.533180236816406,371200
1994-06-28,44.84375,44.84375,44.25,44.609375,25.4085693359375,5382300
1994-06-29,44.671875,45.015625,44.625,44.75,25.488683700561523,311800
1994-06-30,44.828125,44.84375,44.3125,44.46875,25.32847785949707,271900
1994-07-01,44.6875,44.6875,44.375,44.5625,25.38188934326172,406900
1994-07-05,44.65625,44.859375,44.515625,44.796875,25.515390396118164,112000
1994-07-06,44.625,44.8125,44.46875,44.734375,25.47977066040039,174800
1994-07-07,44.734375,44.921875,44.6875,44.921875,25.586566925048828,66700
1994-07-08,44.640625,44.984375,44.625,44.90625,25.577678680419922,148400
1994-07-11,44.9375,45.015625,44.53125,44.75,25.488683700561523,124000
1994-07-12,44.765625,44.828125,44.515625,44.8125,25.524274826049805,257300
1994-07-13,44.828125,45.03125,44.828125,44.890625,25.568775177001953,532700
1994-07-14,45.109375,45.46875,45.078125,45.375,25.84465789794922,494200
1994-07-15,45.34375,45.484375,45.328125,45.390625,25.85356903076172,49100
1994-07-18,45.390625,45.578125,45.390625,45.46875,25.898073196411133,72300
1994-07-19,45.546875,45.5625,45.375,45.375,25.84465789794922,609500
1994-07-20,45.40625,45.40625,45.0625,45.171875,25.728965759277344,185300
1994-07-21,45.171875,45.296875,45.078125,45.265625,25.782352447509766,86300
1994-07-22,45.375,45.40625,45.25,45.34375,25.82687759399414,151600
1994-07-25,45.359375,45.453125,45.3125,45.40625,25.862468719482422,120900
